site_number,island_code,island_name,site_code,site_name,survey_year,date,scientific_name,common_name,total_count,mean_density_sqm,total_area_surveyed_sqm,mean_depth,survey_type,reserve_status,reference,reserve_year,latitude,longitude
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Astrangia lajollaensis,La Jolla cup coral,13.899999999999999,1.39,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Balanophyllia elegans,orange cup coral,6.8999999999999995,0.69,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Bare Substrate,Bare Substrate,126.89999999999999,12.69,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Bryozoa,bryozoans (miscellaneous),98.9,9.89,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Chlorophyta,green algae,45,4.5,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Cobble,Cobble,35,3.5,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Corynactis californicus,club-tipped anemone,20,2,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Cystoseira,bladder chain kelp,187.89999999999998,18.79,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Desmarestia,acid weed,0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Diaperoecia californica,Southern staghorn bryozoan,1,0.1,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Diopatra ornata,ornate tube worm,5,0.5,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,encrusting coralline algae,encrusting coralline algae,565.9000000000001,56.59,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Gelidium,agar weed,10,1,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Gigartina,sea tongue,0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Laminaria farlowii,"oar weed, all",81.89999999999999,8.19,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Misc Inverts,Misc Inverts,369,36.9,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Phaeophyta,brown algae (miscellaneous),504,50.4,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Phragmatopoma californica,colonial sand-tube worm,0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Plantae,miscellaneous plants (ie: diatoms),0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Porifera,sponges,68,6.8,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Rhodophyta,red algae (miscellaneous),126.89999999999999,12.69,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Rock,Rock,894,89.4,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Sand,Sand,70.9,7.09,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Serpulorbis squamigerus,scaled wormsnail,15,1.5,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1992,1992-10-21,Tunicata,tunicates,10,1,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,articulated coralline algae,articulated coralline algae,30,3,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Astrangia lajollaensis,La Jolla cup coral,37,3.7,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Balanophyllia elegans,orange cup coral,8,0.8,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Bare Substrate,Bare Substrate,76.9,7.69,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Bryozoa,bryozoans (miscellaneous),69,6.9,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Chlorophyta,green algae,25.9,2.59,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Cobble,Cobble,37,3.7,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Corynactis californicus,club-tipped anemone,16,1.6,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Cystoseira,bladder chain kelp,173.9,17.39,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Desmarestia,acid weed,0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Diaperoecia californica,Southern staghorn bryozoan,15,1.5,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Diopatra ornata,ornate tube worm,4,0.4,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Eisenia arborea,"Southern sea palm, all",217,21.7,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,encrusting coralline algae,encrusting coralline algae,344,34.4,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Gelidium,agar weed,1,0.1,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Gigartina,sea tongue,3,0.3,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Laminaria farlowii,"oar weed, all",61.900000000000006,6.19,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Macrocystis pyrifera,"giant kelp, all",123.9,12.39,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Misc Inverts,Misc Inverts,175,17.5,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Phaeophyta,brown algae (miscellaneous),182,18.2,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Phragmatopoma californica,colonial sand-tube worm,0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Plantae,miscellaneous plants (ie: diatoms),131,13.1,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Porifera,sponges,35.9,3.59,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Pterygophora californica,"California sea palm, all",10,1,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Rhodophyta,red algae (miscellaneous),382.9,38.29,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Rock,Rock,891.9,89.19,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Sand,Sand,70.9,7.09,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Serpulorbis squamigerus,scaled wormsnail,5,0.5,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1993,1993-08-26,Tunicata,tunicates,44,4.4,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,articulated coralline algae,articulated coralline algae,54,5.4,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Astrangia lajollaensis,La Jolla cup coral,12.9,1.29,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Balanophyllia elegans,orange cup coral,4,0.4,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Bare Substrate,Bare Substrate,136,13.6,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Bryozoa,bryozoans (miscellaneous),100,10,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Chlorophyta,green algae,6.8999999999999995,0.69,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Cobble,Cobble,22,2.2,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Corynactis californicus,club-tipped anemone,12.9,1.29,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Cystoseira,bladder chain kelp,162,16.2,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Desmarestia,acid weed,0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Diaperoecia californica,Southern staghorn bryozoan,10,1,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Diopatra ornata,ornate tube worm,6.8999999999999995,0.69,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Eisenia arborea,"Southern sea palm, all",207,20.7,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,encrusting coralline algae,encrusting coralline algae,270,27,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Gelidium,agar weed,2,0.2,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Gigartina,sea tongue,0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Laminaria farlowii,"oar weed, all",68,6.8,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Macrocystis pyrifera,"giant kelp, all",118.9,11.89,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Misc Inverts,Misc Inverts,226,22.6,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Phaeophyta,brown algae (miscellaneous),285,28.5,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Phragmatopoma californica,colonial sand-tube worm,0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Plantae,miscellaneous plants (ie: diatoms),2,0.2,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Porifera,sponges,13.899999999999999,1.39,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Pterygophora californica,"California sea palm, all",2,0.2,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Rhodophyta,red algae (miscellaneous),302,30.2,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Rock,Rock,858,85.8,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Sand,Sand,120,12,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Serpulorbis squamigerus,scaled wormsnail,2,0.2,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1994,1994-08-08,Tunicata,tunicates,24,2.4,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,articulated coralline algae,articulated coralline algae,22,2.2,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Astrangia lajollaensis,La Jolla cup coral,66.9,6.69,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Balanophyllia elegans,orange cup coral,6,0.6,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Bare Substrate,Bare Substrate,243.9,24.39,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Bryozoa,bryozoans (miscellaneous),20.9,2.09,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Chlorophyta,green algae,1,0.1,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Cobble,Cobble,81.89999999999999,8.19,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Corynactis californicus,club-tipped anemone,8.9,0.89,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Cystoseira,bladder chain kelp,3,0.3,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Desmarestia,acid weed,0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Diaperoecia californica,Southern staghorn bryozoan,3,0.3,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Diopatra ornata,ornate tube worm,3,0.3,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Eisenia arborea,"Southern sea palm, all",76.9,7.69,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,encrusting coralline algae,encrusting coralline algae,430,43,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Gelidium,agar weed,0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Gigartina,sea tongue,0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Laminaria farlowii,"oar weed, all",2,0.2,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Macrocystis pyrifera,"giant kelp, all",50.9,5.09,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Misc Inverts,Misc Inverts,559,55.9,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Pachythyone rubra,aggregated red sea cucumber,0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Phaeophyta,brown algae (miscellaneous),20.9,2.09,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Phragmatopoma californica,colonial sand-tube worm,0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Plantae,miscellaneous plants (ie: diatoms),20,2,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Porifera,sponges,10,1,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Pterygophora californica,"California sea palm, all",0,0,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Rhodophyta,red algae (miscellaneous),130,13,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Rock,Rock,795,79.5,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Sand,Sand,123,12.3,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Serpulorbis squamigerus,scaled wormsnail,3,0.3,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1995,1995-08-07,Tunicata,tunicates,15,1.5,10,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,articulated coralline algae,articulated coralline algae,3.96,0.66,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Astrangia lajollaensis,La Jolla cup coral,33,5.5,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Balanophyllia elegans,orange cup coral,3,0.5,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Bare Substrate,Bare Substrate,159.96,26.66,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Bryozoa,bryozoans (miscellaneous),7.98,1.33,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Chlorophyta,green algae,4.9799999999999995,0.83,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Cobble,Cobble,0,0,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Corynactis californicus,club-tipped anemone,25.98,4.33,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Cystoseira,bladder chain kelp,0,0,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Desmarestia,acid weed,0,0,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Diaperoecia californica,Southern staghorn bryozoan,3,0.5,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Diopatra ornata,ornate tube worm,0,0,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Eisenia arborea,"Southern sea palm, all",15.96,2.66,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,encrusting coralline algae,encrusting coralline algae,163.98,27.33,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Gelidium,agar weed,0,0,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Gigartina,sea tongue,0,0,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Laminaria farlowii,"oar weed, all",0,0,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Macrocystis pyrifera,"giant kelp, all",15.96,2.66,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Misc Inverts,Misc Inverts,327,54.5,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Pachythyone rubra,aggregated red sea cucumber,0,0,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Phaeophyta,brown algae (miscellaneous),3,0.5,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Phragmatopoma californica,colonial sand-tube worm,0,0,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Plantae,miscellaneous plants (ie: diatoms),6.959999999999999,1.16,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Porifera,sponges,3,0.5,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Pterygophora californica,"California sea palm, all",0,0,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Rhodophyta,red algae (miscellaneous),60,10,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Rock,Rock,540,90,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Sand,Sand,60,10,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Serpulorbis squamigerus,scaled wormsnail,10.98,1.83,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1996,1996-07-08,Tunicata,tunicates,10.98,1.83,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1997,1997-06-16,articulated coralline algae,articulated coralline algae,33.96,5.66,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
11,AN,Anacapa Island,AR,Admiral's Reef,1997,1997-06-16,Astrangia lajollaensis,La Jolla cup coral,24.96,4.16,6,44.36,rpc,Outside,TRUE,Outside,34.00775,-119.4343833
