"SiteNumber","SiteCode","IslandCode","Species","ScientificName","CommonName","SurveyYear","MeanSize","MinSize","MaxSize","TotalCount"
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",1988,73.00,56.00,90.00,2.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",1989,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",1990,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",1991,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",1992,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",1993,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",1994,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",1995,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",1996,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",1997,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",1998,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",1999,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2000,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2001,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2002,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2003,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2004,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2005,53.00,53.00,53.00,1.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2006,45.00,45.00,45.00,1.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2007,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2008,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2009,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2010,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2011,35.40,23.00,55.00,5.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2012,34.00,30.00,37.00,3.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2013,49.00,33.00,62.00,4.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2014,46.66,34.00,59.00,3.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2015,25.33,14.00,34.00,3.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2016,0.00,0.00,0.00,0.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2017,50.00,50.00,50.00,1.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2018,51.00,51.00,51.00,1.00
16,"CAT","SB",5002.00,"Tethya aurantia","orange puffball sponge",2019,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",1986,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",1987,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",1988,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",1989,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",1990,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",1991,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",1992,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",1993,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",1994,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",1995,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",1996,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",1997,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",1998,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",1999,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2000,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2001,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2002,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2003,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2004,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2005,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2006,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2007,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2008,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2009,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2010,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2011,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2012,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2013,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2014,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2015,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2016,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2017,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2018,0.00,0.00,0.00,0.00
16,"CAT","SB",6001.00,"Stylaster californicus","California hydrocoral",2019,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",1986,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",1987,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",1988,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",1989,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",1990,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",1991,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",1992,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",1993,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",1994,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",1995,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",1996,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",1997,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",1998,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",1999,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2000,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2001,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2002,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2003,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2004,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2005,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2006,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2007,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2008,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2009,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2010,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2011,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2012,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2013,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2014,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2015,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2016,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2017,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2018,0.00,0.00,0.00,0.00
16,"CAT","SB",9002.00,"Haliotis rufescens","red abalone",2019,0.00,0.00,0.00,0.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",1986,80.16,19.00,136.00,6.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",1987,139.03,98.00,180.00,26.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",1988,139.31,103.00,162.00,16.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",1989,22.50,21.00,24.00,2.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",1990,137.53,110.00,178.00,15.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",1991,137.08,108.00,162.00,12.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",1992,70.00,31.00,147.00,3.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",1993,141.20,113.00,162.00,5.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",1994,163.25,150.00,177.00,4.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",1995,98.20,14.00,186.00,5.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",1996,72.00,16.00,152.00,10.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",1997,133.40,85.00,171.00,5.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",1998,163.00,163.00,163.00,1.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",1999,0.00,0.00,0.00,0.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2000,80.00,80.00,80.00,1.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2001,0.00,0.00,0.00,0.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2002,0.00,0.00,0.00,0.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2003,0.00,0.00,0.00,0.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2004,0.00,0.00,0.00,0.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2005,28.00,28.00,28.00,1.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2006,0.00,0.00,0.00,0.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2007,0.00,0.00,0.00,0.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2008,0.00,0.00,0.00,0.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2009,0.00,0.00,0.00,0.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2010,0.00,0.00,0.00,0.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2011,29.50,27.00,32.00,4.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2012,0.00,0.00,0.00,0.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2013,42.00,42.00,42.00,1.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2014,50.00,50.00,50.00,1.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2015,52.75,40.00,75.00,4.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2016,0.00,0.00,0.00,0.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2017,67.50,54.00,81.00,2.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2018,52.00,19.00,82.00,12.00
16,"CAT","SB",9003.00,"Haliotis corrugata","pink abalone",2019,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",1986,96.13,23.00,160.00,44.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",1987,123.66,86.00,155.00,3.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",1988,139.50,119.00,160.00,2.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",1989,150.50,134.00,168.00,4.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",1990,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",1991,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",1992,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",1993,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",1994,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",1995,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",1996,169.50,165.00,174.00,2.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",1997,156.00,156.00,156.00,1.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",1998,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",1999,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2000,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2001,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2002,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2003,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2004,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2005,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2006,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2007,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2008,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2009,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2010,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2011,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2012,25.00,25.00,25.00,1.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2013,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2014,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2015,25.66,16.00,38.00,3.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2016,0.00,0.00,0.00,0.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2017,72.00,72.00,72.00,1.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2018,134.53,47.00,174.00,13.00
16,"CAT","SB",9004.00,"Haliotis fulgens","green abalone",2019,148.50,125.00,170.00,8.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",1986,35.66,16.00,45.00,9.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",1987,40.00,39.00,41.00,2.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",1988,46.90,40.00,70.00,10.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",1989,43.78,35.00,52.00,19.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",1990,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",1991,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",1992,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",1993,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",1994,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",1995,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",1996,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",1997,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",1998,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",1999,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2000,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2001,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2002,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2003,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2004,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2005,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2006,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2007,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2008,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2009,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2010,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2011,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2012,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2013,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2014,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2015,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2016,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2017,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2018,0.00,0.00,0.00,0.00
16,"CAT","SB",9005.00,"Cypraea spadicea","chestnut cowrie",2019,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",1986,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",1987,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",1988,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",1989,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",1990,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",1991,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",1992,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",1993,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",1994,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",1995,122.50,122.00,123.00,2.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",1996,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",1997,122.00,122.00,122.00,1.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",1998,118.00,118.00,118.00,1.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",1999,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2000,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2001,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2002,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2003,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2004,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2005,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2006,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2007,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2008,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2009,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2010,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2011,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2012,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2013,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2014,30.00,30.00,30.00,2.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2015,33.66,30.00,38.00,3.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2016,0.00,0.00,0.00,0.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2017,63.66,56.00,75.00,3.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2018,71.87,57.00,102.00,8.00
16,"CAT","SB",9006.00,"Kelletia kelletii","Kellet's whelk",2019,75.71,62.00,103.00,14.00
16,"CAT","SB",9007.00,"Megastraea undosa","wavy turban snail",1986,55.79,24.00,90.00,39.00
16,"CAT","SB",9007.00,"Megastraea undosa","wavy turban snail",1987,48.69,9.00,75.00,46.00
