"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","TotalCount","MeanDensity_sqm","StandardDeviation","StandardError","QuadratsSampled","TotalAreaSurveyed_sqm"
21,"SM","San Miguel Island","MM","Miracle Mile",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2018,8/22/2018 0:00:00,0.00,0.00,0.00,0.00,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2019,9/25/2019 0:00:00,0.00,0.00,0.00,0.00,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2001,9/17/2001 0:00:00,70.00,0.34,0.47,0.07,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2003,9/8/2003 0:00:00,48.00,0.23,0.27,0.04,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2004,9/27/2004 0:00:00,75.00,0.37,0.46,0.07,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2005,8/8/2005 0:00:00,87.00,0.43,0.68,0.10,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2006,9/11/2006 0:00:00,80.00,0.40,0.50,0.08,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2007,7/9/2007 0:00:00,48.00,0.23,0.34,0.05,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2008,10/20/2008 0:00:00,67.00,0.33,0.41,0.06,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2009,7/13/2009 0:00:00,50.00,0.25,0.33,0.05,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2010,7/26/2010 0:00:00,69.00,0.34,0.39,0.06,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2011,10/5/2011 0:00:00,38.00,0.18,0.28,0.04,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2012,7/26/2012 0:00:00,47.00,0.23,0.28,0.04,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2013,8/15/2013 0:00:00,43.00,0.21,0.25,0.04,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2014,8/13/2014 0:00:00,2.00,9.99999977648258e-03,0.04,6.97982450947165e-03,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2015,8/25/2015 0:00:00,3.00,0.01,0.05,8.43527354300022e-03,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2016,8/11/2016 0:00:00,0.00,0.00,0.00,0.00,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2017,7/26/2017 0:00:00,2.00,9.99999977648258e-03,0.04,6.97982450947165e-03,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2018,8/22/2018 0:00:00,2.00,9.99999977648258e-03,0.04,6.97982450947165e-03,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11002.00,"Pisaster giganteus","giant-spined sea star",2019,9/25/2019 0:00:00,2.00,9.99999977648258e-03,0.06,9.99999977648258e-03,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11011.00,"Pisaster ochraceus","ochre sea star",2012,7/26/2012 0:00:00,0.00,0.00,0.00,0.00,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11011.00,"Pisaster ochraceus","ochre sea star",2013,8/15/2013 0:00:00,1.00,4.99999988824129e-03,0.03,4.99999988824129e-03,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11011.00,"Pisaster ochraceus","ochre sea star",2014,8/13/2014 0:00:00,0.00,0.00,0.00,0.00,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11011.00,"Pisaster ochraceus","ochre sea star",2015,8/25/2015 0:00:00,0.00,0.00,0.00,0.00,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11011.00,"Pisaster ochraceus","ochre sea star",2016,8/11/2016 0:00:00,0.00,0.00,0.00,0.00,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11011.00,"Pisaster ochraceus","ochre sea star",2017,7/26/2017 0:00:00,0.00,0.00,0.00,0.00,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11011.00,"Pisaster ochraceus","ochre sea star",2018,8/22/2018 0:00:00,0.00,0.00,0.00,0.00,40,200.00
21,"SM","San Miguel Island","MM","Miracle Mile",11011.00,"Pisaster ochraceus","ochre sea star",2019,9/25/2019 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2005,8/22/2005 0:00:00,26.00,0.12,0.22,0.03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2006,7/24/2006 0:00:00,48.00,0.23,0.33,0.05,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2007,8/20/2007 0:00:00,58.00,0.28,0.35,0.05,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2008,7/28/2008 0:00:00,25.00,0.12,0.27,0.04,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2009,6/29/2009 0:00:00,45.00,0.22,0.25,0.04,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2010,6/28/2010 0:00:00,22.00,0.10,0.16,0.02,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2011,7/28/2011 0:00:00,6.00,0.02,0.08,0.01,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2012,6/12/2012 0:00:00,5.00,0.02,0.09,0.01,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2013,8/14/2013 0:00:00,14.00,0.07,0.16,0.02,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2014,7/15/2014 0:00:00,15.00,0.07,0.14,0.02,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2015,8/26/2015 0:00:00,4.00,0.01,0.07,0.01,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2016,9/28/2016 0:00:00,1.00,4.99999988824129e-03,0.03,4.99999988824129e-03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2017,8/22/2017 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2018,7/11/2018 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2019,10/10/2019 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2005,8/22/2005 0:00:00,1.00,4.99999988824129e-03,0.03,4.99999988824129e-03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2006,7/24/2006 0:00:00,203.00,1.01,0.99,0.15,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2007,8/20/2007 0:00:00,6.00,0.02,0.07,0.01,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2008,7/28/2008 0:00:00,122.00,0.61,0.58,0.09,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2009,6/29/2009 0:00:00,38.00,0.18,0.40,0.06,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2010,6/28/2010 0:00:00,2.00,9.99999977648258e-03,0.04,6.97982450947165e-03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2011,7/28/2011 0:00:00,10.00,0.05,0.13,0.02,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2012,6/12/2012 0:00:00,10.00,0.05,0.11,0.01,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2013,8/14/2013 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2014,7/15/2014 0:00:00,3.00,0.01,0.05,8.43527354300022e-03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2015,8/26/2015 0:00:00,19.00,0.09,0.24,0.03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2016,9/28/2016 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2017,8/22/2017 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2018,7/11/2018 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2002.75,"Macrocystis pyrifera","giant kelp, subadult (>1m and no haptera above the primary dichotomy)",2019,10/10/2019 0:00:00,1.00,4.99999988824129e-03,0.03,4.99999988824129e-03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2010,6/28/2010 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2011,7/28/2011 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2012,6/12/2012 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2013,8/14/2013 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2014,7/15/2014 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2015,8/26/2015 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2016,9/28/2016 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2017,8/22/2017 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2018,7/11/2018 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.00,"Sargassum horneri","Sargassum horneri, adult (>50cm or recepticles present)",2019,10/10/2019 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2010,6/28/2010 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2011,7/28/2011 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2012,6/12/2012 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2013,8/14/2013 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2014,7/15/2014 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2015,8/26/2015 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2016,9/28/2016 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2017,8/22/2017 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2018,7/11/2018 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",2016.50,"Sargassum horneri","Sargassum horneri, juvenile (<50cm and no recepticles)",2019,10/10/2019 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2005,8/22/2005 0:00:00,25.00,0.12,0.22,0.03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2006,7/24/2006 0:00:00,23.00,0.11,0.18,0.02,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2007,8/20/2007 0:00:00,22.00,0.10,0.22,0.03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2008,7/28/2008 0:00:00,66.00,0.33,0.30,0.04,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2009,6/29/2009 0:00:00,26.00,0.12,0.23,0.03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2010,6/28/2010 0:00:00,26.00,0.12,0.20,0.03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2011,7/28/2011 0:00:00,21.00,0.10,0.21,0.03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2012,6/12/2012 0:00:00,27.00,0.13,0.22,0.03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2013,8/14/2013 0:00:00,20.00,0.10,0.17,0.02,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2014,7/15/2014 0:00:00,1.00,4.99999988824129e-03,0.03,4.99999988824129e-03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2015,8/26/2015 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2016,9/28/2016 0:00:00,2.00,9.99999977648258e-03,0.04,6.97982450947165e-03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2017,8/22/2017 0:00:00,2.00,9.99999977648258e-03,0.04,6.97982450947165e-03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2018,7/11/2018 0:00:00,1.00,4.99999988824129e-03,0.03,4.99999988824129e-03,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11002.00,"Pisaster giganteus","giant-spined sea star",2019,10/10/2019 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11011.00,"Pisaster ochraceus","ochre sea star",2012,6/12/2012 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11011.00,"Pisaster ochraceus","ochre sea star",2013,8/14/2013 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11011.00,"Pisaster ochraceus","ochre sea star",2014,7/15/2014 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11011.00,"Pisaster ochraceus","ochre sea star",2015,8/26/2015 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11011.00,"Pisaster ochraceus","ochre sea star",2016,9/28/2016 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11011.00,"Pisaster ochraceus","ochre sea star",2017,8/22/2017 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11011.00,"Pisaster ochraceus","ochre sea star",2018,7/11/2018 0:00:00,0.00,0.00,0.00,0.00,40,200.00
22,"SR","Santa Rosa Island","CP","Cluster Point",11011.00,"Pisaster ochraceus","ochre sea star",2019,10/10/2019 0:00:00,0.00,0.00,0.00,0.00,40,200.00
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2005,8/8/2005 0:00:00,43.00,0.21,0.34,0.05,40,200.00
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2006,7/10/2006 0:00:00,29.00,0.14,0.25,0.04,40,200.00
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2007,8/20/2007 0:00:00,61.00,0.30,0.33,0.05,40,200.00
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2008,8/11/2008 0:00:00,63.00,0.31,0.32,0.05,40,200.00
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2009,6/29/2009 0:00:00,69.00,0.34,0.34,0.05,40,200.00
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2010,6/28/2010 0:00:00,8.00,0.03,0.12,0.01,40,200.00
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2011,10/4/2011 0:00:00,0.00,0.00,0.00,0.00,40,200.00
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2012,8/29/2012 0:00:00,1.00,4.99999988824129e-03,0.03,4.99999988824129e-03,40,200.00
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002.25,"Macrocystis pyrifera","giant kelp, adult (>1m and haptera above the primary dichotomy)",2013,6/25/2013 0:00:00,2.00,9.99999977648258e-03,0.04,6.97982450947165e-03,40,200.00
