"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","TotalCount","MeanSize","MinSize","MaxSize"
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes caurinus","copper rockfish, all",2007,1,20,20,20
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes chrysomelas","black and yellow rockfish, all",2007,2,17,14,20
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes miniatus","vermillion rockfish, all",2007,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes mystinus","blue rockfish, all",2007,1,20,20,20
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes paucispinis","bocaccio, all",2007,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes serranoides","olive rockfish, all",2007,2,25,20,32
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes serriceps","treefish, all",2007,9,14,7,25
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Caulolatilus princeps","ocean whitefish, all",2008,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Chromis punctipinnis","blacksmith, all",2008,150,14,10,18
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Embiotoca jacksoni","black surfperch, all",2008,2,22,18,25
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Embiotoca lateralis","striped surfperch, all",2008,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Girella nigricans","opaleye, all",2008,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Halichoeres semicinctus","rock wrasse, juvenile",2008,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Heterostichus rostratus","giant kelpfish, all",2008,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Hypsypops rubicundus","garibaldi, all",2008,1,24,20,28
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Medialuna californiensis","halfmoon, all",2008,2,20,15,25
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Ophiodon elongatus","lingcod, all",2008,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Oxyjulis californica","señorita, all",2008,10,16,11,20
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Paralabrax clathratus","kelp bass, all",2008,3,28,15,45
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Rhacochilus toxotes","rubberlip surfperch",2008,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Rhacochilus vacca","pile perch, all",2008,1,26,22,30
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Scorpaena guttata","California scorpionfish, all",2008,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Scorpaenichthys marmoratus","cabezon, all",2008,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes atrovirens","kelp rockfish, all",2008,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2008,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes carnatus","gopher rockfish, all",2008,1,24,23,24
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes caurinus","copper rockfish, all",2008,1,27,27,27
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes chrysomelas","black and yellow rockfish, all",2008,1,22,22,22
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes miniatus","vermillion rockfish, all",2008,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes mystinus","blue rockfish, all",2008,1,18,18,18
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes paucispinis","bocaccio, all",2008,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes serranoides","olive rockfish, all",2008,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes serriceps","treefish, all",2008,1,20,12,26
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Caulolatilus princeps","ocean whitefish, all",2009,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Chromis punctipinnis","blacksmith, all",2009,450,10,8,11
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Embiotoca jacksoni","black surfperch, all",2009,2,24,17,27
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Embiotoca lateralis","striped surfperch, all",2009,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Girella nigricans","opaleye, all",2009,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Halichoeres semicinctus","rock wrasse, juvenile",2009,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Heterostichus rostratus","giant kelpfish, all",2009,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Hypsypops rubicundus","garibaldi, all",2009,17,26,26,26
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Medialuna californiensis","halfmoon, all",2009,2,24,22,25
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Ophiodon elongatus","lingcod, all",2009,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Oxyjulis californica","señorita, all",2009,50,17,12,22
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Paralabrax clathratus","kelp bass, all",2009,3,31,17,45
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Rhacochilus toxotes","rubberlip surfperch",2009,1,32,30,33
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Rhacochilus vacca","pile perch, all",2009,2,26,24,30
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Scorpaena guttata","California scorpionfish, all",2009,1,22,13,30
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Scorpaenichthys marmoratus","cabezon, all",2009,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes atrovirens","kelp rockfish, all",2009,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2009,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes carnatus","gopher rockfish, all",2009,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes caurinus","copper rockfish, all",2009,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes chrysomelas","black and yellow rockfish, all",2009,1,30,26,34
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes miniatus","vermillion rockfish, all",2009,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes mystinus","blue rockfish, all",2009,1,18,13,23
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes paucispinis","bocaccio, all",2009,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes serranoides","olive rockfish, all",2009,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes serriceps","treefish, all",2009,1,14,7,27
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Caulolatilus princeps","ocean whitefish, all",2010,1,52,40,63
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Chromis punctipinnis","blacksmith, all",2010,284,14,6,22
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Embiotoca jacksoni","black surfperch, all",2010,8,25,14,37
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Embiotoca lateralis","striped surfperch, all",2010,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Girella nigricans","opaleye, all",2010,2,30,25,35
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Halichoeres semicinctus","rock wrasse, juvenile",2010,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Heterostichus rostratus","giant kelpfish, all",2010,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Hypsypops rubicundus","garibaldi, all",2010,19,26,23,29
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Medialuna californiensis","halfmoon, all",2010,5,26,22,37
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Ophiodon elongatus","lingcod, all",2010,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Oxyjulis californica","señorita, all",2010,69,16,10,23
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Paralabrax clathratus","kelp bass, all",2010,11,29,13,46
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Rhacochilus toxotes","rubberlip surfperch",2010,3,34,27,40
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Rhacochilus vacca","pile perch, all",2010,11,23,16,33
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Scorpaena guttata","California scorpionfish, all",2010,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Scorpaenichthys marmoratus","cabezon, all",2010,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes atrovirens","kelp rockfish, all",2010,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2010,2,10,10,10
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes carnatus","gopher rockfish, all",2010,2,29,23,35
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes caurinus","copper rockfish, all",2010,2,34,26,40
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes chrysomelas","black and yellow rockfish, all",2010,1,21,8,30
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes miniatus","vermillion rockfish, all",2010,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes mystinus","blue rockfish, all",2010,50,12,8,27
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes paucispinis","bocaccio, all",2010,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes serranoides","olive rockfish, all",2010,2,30,22,37
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes serriceps","treefish, all",2010,5,17,8,30
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Caulolatilus princeps","ocean whitefish, all",2011,1,44,40,47
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Chromis punctipinnis","blacksmith, all",2011,102,13,4,17
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Embiotoca jacksoni","black surfperch, all",2011,9,23,8,37
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Embiotoca lateralis","striped surfperch, all",2011,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Girella nigricans","opaleye, all",2011,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Halichoeres semicinctus","rock wrasse, juvenile",2011,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Heterostichus rostratus","giant kelpfish, all",2011,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Hypsypops rubicundus","garibaldi, all",2011,10,27,25,30
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Medialuna californiensis","halfmoon, all",2011,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Ophiodon elongatus","lingcod, all",2011,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Oxyjulis californica","señorita, all",2011,26,18,13,22
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Paralabrax clathratus","kelp bass, all",2011,12,33,22,50
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Rhacochilus toxotes","rubberlip surfperch",2011,2,38,30,42
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Rhacochilus vacca","pile perch, all",2011,4,28,22,37
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Scorpaena guttata","California scorpionfish, all",2011,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Scorpaenichthys marmoratus","cabezon, all",2011,1,27,25,31
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes atrovirens","kelp rockfish, all",2011,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2011,3,6,6,6
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes carnatus","gopher rockfish, all",2011,2,27,26,28
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes caurinus","copper rockfish, all",2011,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes chrysomelas","black and yellow rockfish, all",2011,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes miniatus","vermillion rockfish, all",2011,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes mystinus","blue rockfish, all",2011,17,17,8,35
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes paucispinis","bocaccio, all",2011,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes serranoides","olive rockfish, all",2011,1,21,18,27
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes serriceps","treefish, all",2011,2,28,25,33
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Caulolatilus princeps","ocean whitefish, all",2012,2,38,27,65
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Chromis punctipinnis","blacksmith, all",2012,634,14,3,26
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Embiotoca jacksoni","black surfperch, all",2012,15,20,8,35
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Embiotoca lateralis","striped surfperch, all",2012,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Girella nigricans","opaleye, all",2012,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Halichoeres semicinctus","rock wrasse, juvenile",2012,1,4,3,4
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Heterostichus rostratus","giant kelpfish, all",2012,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Hypsypops rubicundus","garibaldi, all",2012,34,28,27,28
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Medialuna californiensis","halfmoon, all",2012,2,24,18,30
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Ophiodon elongatus","lingcod, all",2012,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Oxyjulis californica","señorita, all",2012,37,19,16,24
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Paralabrax clathratus","kelp bass, all",2012,8,34,5,55
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Rhacochilus toxotes","rubberlip surfperch",2012,3,38,34,40
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Rhacochilus vacca","pile perch, all",2012,2,25,15,28
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Scorpaena guttata","California scorpionfish, all",2012,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Scorpaenichthys marmoratus","cabezon, all",2012,2,35,32,36
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes atrovirens","kelp rockfish, all",2012,3,31,30,32
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2012,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes carnatus","gopher rockfish, all",2012,1,26,17,32
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes caurinus","copper rockfish, all",2012,1,12,7,16
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes chrysomelas","black and yellow rockfish, all",2012,4,20,15,30
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes miniatus","vermillion rockfish, all",2012,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes mystinus","blue rockfish, all",2012,77,21,8,29
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes paucispinis","bocaccio, all",2012,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes serranoides","olive rockfish, all",2012,3,23,15,28
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes serriceps","treefish, all",2012,3,24,12,32
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Caulolatilus princeps","ocean whitefish, all",2013,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Chromis punctipinnis","blacksmith, all",2013,105,14,4,22
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Embiotoca jacksoni","black surfperch, all",2013,4,20,8,35
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Embiotoca lateralis","striped surfperch, all",2013,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Girella nigricans","opaleye, all",2013,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Halichoeres semicinctus","rock wrasse, juvenile",2013,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Heterostichus rostratus","giant kelpfish, all",2013,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Hypsypops rubicundus","garibaldi, all",2013,12,27,27,27
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Medialuna californiensis","halfmoon, all",2013,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Ophiodon elongatus","lingcod, all",2013,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Oxyjulis californica","señorita, all",2013,208,12,4,20
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Paralabrax clathratus","kelp bass, all",2013,9,30,2,54
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Rhacochilus toxotes","rubberlip surfperch",2013,2,37,35,40
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Rhacochilus vacca","pile perch, all",2013,1,30,26,35
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Scorpaena guttata","California scorpionfish, all",2013,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Scorpaenichthys marmoratus","cabezon, all",2013,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes atrovirens","kelp rockfish, all",2013,9,13,6,20
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes atrovirens/carnatus/caurinus/chrysomelas","kelp/gopher/copper/black and yellow rockfish, juvenile",2013,1,9,9,9
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes carnatus","gopher rockfish, all",2013,1,27,26,29
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes caurinus","copper rockfish, all",2013,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes chrysomelas","black and yellow rockfish, all",2013,2,21,14,25
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes miniatus","vermillion rockfish, all",2013,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes mystinus","blue rockfish, all",2013,130,15,7,25
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes paucispinis","bocaccio, all",2013,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes serranoides","olive rockfish, all",2013,18,22,8,40
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Sebastes serriceps","treefish, all",2013,1,23,10,35
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Caulolatilus princeps","ocean whitefish, all",2014,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Chromis punctipinnis","blacksmith, all",2014,410,12,3,22
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Embiotoca jacksoni","black surfperch, all",2014,12,18,6,38
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Embiotoca lateralis","striped surfperch, all",2014,1,14,14,14
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Girella nigricans","opaleye, all",2014,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Halichoeres semicinctus","rock wrasse, juvenile",2014,0,,,
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Heterostichus rostratus","giant kelpfish, all",2014,1,9,9,9
27,"SC","Santa Cruz Island","PP","Potato Pasture",,"Hypsypops rubicundus","garibaldi, all",2014,26,27,27,27
