"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","MeanDensity_sqm","StandardDeviation","StandardError","QuadratsSampled","TotalAreaSurveyed_sqm"
11,"AN","Anacapa Island","AR","Admiral's Reef",5001.00,"Porifera","sponges",2015,7/16/2015 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",5001.00,"Porifera","sponges",2016,6/21/2016 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",5001.00,"Porifera","sponges",2017,8/10/2017 0:00:00,0.16,0.64,0.16,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",5001.00,"Porifera","sponges",2018,8/7/2018 0:00:00,0.16,0.64,0.16,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",5001.00,"Porifera","sponges",2019,8/7/2019 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",5003.00,"Leucetta losangelensis","macaroni sponge",1982,8/6/1982 0:00:00,0.40,2.00,0.40,25,5.00
11,"AN","Anacapa Island","AR","Admiral's Reef",5003.00,"Leucetta losangelensis","macaroni sponge",1983,9/2/1983 0:00:00,0.00,0.00,0.00,45,4.50
11,"AN","Anacapa Island","AR","Admiral's Reef",5003.00,"Leucetta losangelensis","macaroni sponge",1984,8/16/1984 0:00:00,0.00,0.00,0.00,10,5.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1982,8/6/1982 0:00:00,1.79,2.84,0.56,25,5.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1983,9/2/1983 0:00:00,0.44,2.08,0.31,45,4.50
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1984,8/16/1984 0:00:00,0.40,0.84,0.26,10,5.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1985,8/28/1985 0:00:00,1.00,2.50,0.50,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1986,8/26/1986 0:00:00,1.20,3.15,0.63,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1987,9/16/1987 0:00:00,0.00,0.00,0.00,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1988,10/3/1988 0:00:00,1.50,2.04,0.40,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1989,10/5/1989 0:00:00,0.89,1.89,0.37,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1990,7/13/1990 0:00:00,1.70,3.36,0.67,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1991,9/18/1991 0:00:00,0.89,2.59,0.51,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1992,10/21/1992 0:00:00,2.00,3.88,0.77,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1993,8/26/1993 0:00:00,1.60,3.37,0.67,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1994,8/8/1994 0:00:00,1.29,3.23,0.64,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1995,8/7/1995 0:00:00,0.89,1.42,0.28,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1996,7/8/1996 0:00:00,4.33,6.84,1.76,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1997,6/16/1997 0:00:00,2.83,4.31,1.11,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1998,6/15/1998 0:00:00,1.00,2.07,0.53,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",1999,8/16/1999 0:00:00,2.00,3.01,0.77,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2000,6/12/2000 0:00:00,6.16,8.65,2.23,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2001,6/11/2001 0:00:00,4.00,6.86,1.77,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2002,8/5/2002 0:00:00,5.16,11.31,2.92,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2003,7/7/2003 0:00:00,3.66,4.51,1.16,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2004,8/9/2004 0:00:00,3.00,4.64,1.20,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2005,9/5/2005 0:00:00,1.50,3.51,0.90,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2006,8/7/2006 0:00:00,5.00,6.26,1.61,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2007,8/6/2007 0:00:00,1.33,1.85,0.47,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2008,6/3/2008 0:00:00,2.83,3.25,0.84,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2009,6/15/2009 0:00:00,0.50,1.03,0.26,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2010,6/14/2010 0:00:00,2.66,4.16,1.07,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2011,6/3/2011 0:00:00,7.00,8.19,2.11,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2012,9/10/2012 0:00:00,4.50,5.99,1.54,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2013,8/21/2013 0:00:00,3.33,6.72,1.73,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2014,5/27/2014 0:00:00,1.66,2.93,0.75,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2015,7/16/2015 0:00:00,0.33,0.87,0.22,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2016,6/21/2016 0:00:00,0.16,0.64,0.16,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2017,8/10/2017 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2018,8/7/2018 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6003.00,"Corynactis californicus","club-tipped anemone",2019,8/7/2019 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1982,8/6/1982 0:00:00,0.60,1.65,0.33,25,5.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1983,9/2/1983 0:00:00,0.44,2.08,0.31,45,4.50
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1984,8/16/1984 0:00:00,0.00,0.00,0.00,10,5.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1985,8/28/1985 0:00:00,1.29,1.78,0.35,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1986,8/26/1986 0:00:00,0.60,1.30,0.26,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1987,9/16/1987 0:00:00,0.50,1.25,0.25,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1988,10/3/1988 0:00:00,0.50,1.25,0.25,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1989,10/5/1989 0:00:00,3.00,3.95,0.79,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1990,7/13/1990 0:00:00,1.79,3.18,0.63,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1991,9/18/1991 0:00:00,1.10,2.80,0.56,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1992,10/21/1992 0:00:00,0.69,1.53,0.30,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1993,8/26/1993 0:00:00,0.80,1.56,0.31,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1994,8/8/1994 0:00:00,0.40,1.18,0.23,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1995,8/7/1995 0:00:00,0.60,1.80,0.36,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1996,7/8/1996 0:00:00,0.50,1.40,0.36,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1997,6/16/1997 0:00:00,0.33,0.87,0.22,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1998,6/15/1998 0:00:00,0.16,0.64,0.16,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",1999,8/16/1999 0:00:00,0.16,0.64,0.16,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2000,6/12/2000 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2001,6/11/2001 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2002,8/5/2002 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2003,7/7/2003 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2004,8/9/2004 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2005,9/5/2005 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2006,8/7/2006 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2007,8/6/2007 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2008,6/3/2008 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2009,6/15/2009 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2010,6/14/2010 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2011,6/3/2011 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2012,9/10/2012 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2013,8/21/2013 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2014,5/27/2014 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2015,7/16/2015 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2016,6/21/2016 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2017,8/10/2017 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2018,8/7/2018 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6004.00,"Balanophyllia elegans","orange cup coral",2019,8/7/2019 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1982,8/6/1982 0:00:00,5.19,6.03,1.20,25,5.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1983,9/2/1983 0:00:00,4.22,8.11,1.20,45,4.50
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1984,8/16/1984 0:00:00,7.00,5.67,1.79,10,5.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1985,8/28/1985 0:00:00,4.00,4.08,0.81,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1986,8/26/1986 0:00:00,6.00,4.73,0.94,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1987,9/16/1987 0:00:00,4.19,4.12,0.82,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1988,10/3/1988 0:00:00,4.80,5.14,1.02,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1989,10/5/1989 0:00:00,6.19,5.45,1.09,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1990,7/13/1990 0:00:00,6.40,4.39,0.87,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1991,9/18/1991 0:00:00,4.90,5.02,1.00,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1992,10/21/1992 0:00:00,1.39,2.05,0.41,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1993,8/26/1993 0:00:00,3.70,3.75,0.75,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1994,8/8/1994 0:00:00,1.29,2.05,0.41,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1995,8/7/1995 0:00:00,6.69,5.24,1.04,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1996,7/8/1996 0:00:00,5.50,6.35,1.64,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1997,6/16/1997 0:00:00,4.16,4.69,1.21,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1998,6/15/1998 0:00:00,1.50,1.58,0.40,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",1999,8/16/1999 0:00:00,3.83,2.47,0.63,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2000,6/12/2000 0:00:00,2.16,2.65,0.68,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2001,6/11/2001 0:00:00,0.83,1.54,0.39,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2002,8/5/2002 0:00:00,0.66,1.48,0.38,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2003,7/7/2003 0:00:00,0.16,0.64,0.16,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2004,8/9/2004 0:00:00,0.66,1.48,0.38,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2005,9/5/2005 0:00:00,0.66,1.48,0.38,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2006,8/7/2006 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2007,8/6/2007 0:00:00,1.00,1.26,0.32,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2008,6/3/2008 0:00:00,0.50,1.03,0.26,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2009,6/15/2009 0:00:00,0.50,1.03,0.26,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2010,6/14/2010 0:00:00,0.50,1.03,0.26,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2011,6/3/2011 0:00:00,1.50,2.46,0.63,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2012,9/10/2012 0:00:00,0.33,0.87,0.22,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2013,8/21/2013 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2014,5/27/2014 0:00:00,0.16,0.64,0.16,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2015,7/16/2015 0:00:00,0.50,1.40,0.36,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2016,6/21/2016 0:00:00,0.16,0.64,0.16,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2017,8/10/2017 0:00:00,0.16,0.64,0.16,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2018,8/7/2018 0:00:00,0.50,1.40,0.36,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",6005.00,"Astrangia lajollaensis","La Jolla cup coral",2019,8/7/2019 0:00:00,0.16,0.64,0.16,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1982,8/6/1982 0:00:00,0.20,1.00,0.20,25,5.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1983,9/2/1983 0:00:00,0.00,0.00,0.00,45,4.50
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1984,8/16/1984 0:00:00,0.20,0.63,0.20,10,5.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1985,8/28/1985 0:00:00,0.40,1.18,0.23,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1986,8/26/1986 0:00:00,0.20,0.69,0.13,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1987,9/16/1987 0:00:00,0.80,1.56,0.31,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1988,10/3/1988 0:00:00,0.00,0.00,0.00,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1989,10/5/1989 0:00:00,0.20,1.00,0.20,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1990,7/13/1990 0:00:00,0.20,1.00,0.20,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1991,9/18/1991 0:00:00,0.40,1.56,0.31,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1992,10/21/1992 0:00:00,0.50,2.04,0.40,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1993,8/26/1993 0:00:00,0.40,1.18,0.23,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1994,8/8/1994 0:00:00,0.69,1.35,0.27,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1995,8/7/1995 0:00:00,0.30,1.09,0.21,25,10.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1996,7/8/1996 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1997,6/16/1997 0:00:00,0.16,0.64,0.16,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1998,6/15/1998 0:00:00,0.16,0.64,0.16,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",1999,8/16/1999 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",2000,6/12/2000 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",2001,6/11/2001 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",2002,8/5/2002 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",2003,7/7/2003 0:00:00,0.16,0.64,0.16,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",2004,8/9/2004 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",2005,9/5/2005 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",2006,8/7/2006 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",2007,8/6/2007 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",2008,6/3/2008 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",2009,6/15/2009 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",2010,6/14/2010 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",2011,6/3/2011 0:00:00,0.00,0.00,0.00,15,6.00
11,"AN","Anacapa Island","AR","Admiral's Reef",7001.00,"Diopatra ornata","ornate tube worm",2012,9/10/2012 0:00:00,0.00,0.00,0.00,15,6.00
