"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","DimensionsMeasured","MeanDimensions","MinDimensions","MaxDimensions","TotalCount"
15,"SB","Santa Barbara Island","AP","Arch Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",9.27,1,20,41
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",11.86,1,28,100
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",6.00,2,10,2
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",9.26,1,20,158
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",11.28,1,27,228
16,"SB","Santa Barbara Island","CAT","Cat Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",4.00,1,7,118
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",27.33,1,104,155
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",20.39,1,54,160
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",19.79,1,65,144
21,"SM","San Miguel Island","MM","Miracle Mile",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",21.11,1,71,25
22,"SR","Santa Rosa Island","CP","Cluster Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",20.03,1,72,130
22,"SR","Santa Rosa Island","CP","Cluster Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",5.87,1,14,19
22,"SR","Santa Rosa Island","CP","Cluster Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",5.25,2,10,7
22,"SR","Santa Rosa Island","CP","Cluster Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",9.25,1,21,59
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",20.82,1,63,146
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",20.60,1,53,70
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",15.59,1,55,147
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",22.34,1,77,149
23,"SR","Santa Rosa Island","TC","Trancion Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",17.51,1,42,116
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",17.40,1,40,132
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",12.00,1,28,190
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",16.05,1,51,189
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",20.00,1,57,137
24,"SR","Santa Rosa Island","CSAW","Chickasaw",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",17.96,1,46,125
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",14.81,1,35,136
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",17.48,1,41,166
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",9.17,1,27,172
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",16.75,1,42,143
25,"SR","Santa Rosa Island","SP","South Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",12.46,1,35,115
27,"SC","Santa Cruz Island","PP","Potato Pasture",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",11.23,1,37,107
27,"SC","Santa Cruz Island","PP","Potato Pasture",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",4.86,1,10,253
27,"SC","Santa Cruz Island","PP","Potato Pasture",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",6.69,1,14,197
27,"SC","Santa Cruz Island","PP","Potato Pasture",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",17.10,1,38,150
27,"SC","Santa Cruz Island","PP","Potato Pasture",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",7.77,1,25,133
28,"SC","Santa Cruz Island","CVP","Cavern Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",16.69,1,48,160
28,"SC","Santa Cruz Island","CVP","Cavern Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",6.91,1,17,201
28,"SC","Santa Cruz Island","CVP","Cavern Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",17.18,1,62,185
28,"SC","Santa Cruz Island","CVP","Cavern Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",15.28,1,39,120
28,"SC","Santa Cruz Island","CVP","Cavern Point",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",6.00,1,17,236
29,"SC","Santa Cruz Island","LS","Little Scorpion",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",2.50,1,4,24
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",19.50,5,39,10
30,"SC","Santa Cruz Island","PRF","Pedro Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",3.00,2,4,9
31,"AN","Anacapa Island","KH","Keyhole",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",6.40,1,13,46
31,"AN","Anacapa Island","KH","Keyhole",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",3.50,1,6,128
31,"AN","Anacapa Island","KH","Keyhole",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",7.92,1,23,211
31,"AN","Anacapa Island","KH","Keyhole",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",9.06,1,21,127
31,"AN","Anacapa Island","KH","Keyhole",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",8.64,1,20,127
32,"AN","Anacapa Island","EFC","East Fish Camp",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",9.16,2,23,10
32,"AN","Anacapa Island","EFC","East Fish Camp",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",11.93,1,25,43
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",14.00,1,45,114
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",7.50,1,14,71
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",9.23,1,20,177
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",18.03,1,41,117
33,"AN","Anacapa Island","BSBR","Black Sea Bass Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",11.38,1,26,106
34,"AN","Anacapa Island","LH","Lighthouse",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",10.16,1,32,18
34,"AN","Anacapa Island","LH","Lighthouse",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",4.00,1,13,178
34,"AN","Anacapa Island","LH","Lighthouse",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",11.61,1,32,94
34,"AN","Anacapa Island","LH","Lighthouse",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",10.16,1,20,125
35,"SB","Santa Barbara Island","WA","Webster's Arch",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",13.69,1,31,150
35,"SB","Santa Barbara Island","WA","Webster's Arch",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",5.47,1,12,161
35,"SB","Santa Barbara Island","WA","Webster's Arch",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",8.10,1,18,178
35,"SB","Santa Barbara Island","WA","Webster's Arch",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",12.52,1,41,163
35,"SB","Santa Barbara Island","WA","Webster's Arch",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",6.45,1,12,138
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",9.55,1,24,204
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",10.52,1,33,161
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",8.96,1,31,178
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",9.07,1,32,202
36,"SB","Santa Barbara Island","GC","Graveyard Canyon",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",8.06,1,16,149
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2015,"Holdfast_size",11.45,1,25,154
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2016,"Holdfast_size",13.44,1,39,172
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2017,"Holdfast_size",10.31,1,20,158
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2018,"Holdfast_size",14.95,1,39,155
37,"SB","Santa Barbara Island","SER","Southeast Reef",2002,"Macrocystis pyrifera","giant kelp, adult (>1m)",2019,"Holdfast_size",14.86,1,35,108
