"SiteNumber","IslandCode","IslandName","SiteCode","SiteName","Species","ScientificName","CommonName","SurveyYear","SurveyDate","TotalCount","MeanDensity_sqm","StandardDeviation","StandardError","TransectsSampled","TotalAreaSurveyed_sqm"
12,"AN","Anacapa Island","CC","Cathedral Cove",9009.00,"Megathura crenulata","giant keyhole limpet",2019,5/29/2019 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1983,8/8/1983 0:00:00,14.00,0.03,0.04,0.01,10,400.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1984,8/13/1984 0:00:00,18.00,0.04,0.06,0.02,10,400.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1985,6/10/1985 0:00:00,22.00,0.03,0.05,0.01,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1986,8/25/1986 0:00:00,51.00,0.07,0.07,0.02,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1987,7/13/1987 0:00:00,51.00,0.07,0.06,0.01,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1988,9/1/1988 0:00:00,67.00,0.09,0.15,0.04,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1989,6/22/1989 0:00:00,51.00,0.07,0.07,0.02,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1990,8/21/1990 0:00:00,84.00,0.11,0.13,0.03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1991,8/29/1991 0:00:00,85.00,0.11,0.13,0.03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1992,8/20/1992 0:00:00,145.00,0.20,0.28,0.08,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1993,8/26/1993 0:00:00,159.00,0.22,0.22,0.06,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1994,8/11/1994 0:00:00,247.00,0.34,0.49,0.14,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1995,6/19/1995 0:00:00,57.00,0.07,0.13,0.03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1996,8/5/1996 0:00:00,71.00,0.09,0.12,0.03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1997,8/18/1997 0:00:00,101.00,0.14,0.18,0.05,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1998,7/20/1998 0:00:00,53.00,0.07,0.09,0.02,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",1999,8/2/1999 0:00:00,87.00,0.12,0.23,0.06,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2000,6/12/2000 0:00:00,74.00,0.10,0.10,0.02,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2001,8/13/2001 0:00:00,148.00,0.20,0.29,0.08,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2002,6/17/2002 0:00:00,99.00,0.13,0.19,0.05,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2003,7/21/2003 0:00:00,28.00,0.03,0.06,0.01,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2004,8/9/2004 0:00:00,18.00,0.02,0.01,5.61833241954446e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2005,6/27/2005 0:00:00,13.00,0.01,0.02,6.30934210494161e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2006,8/3/2006 0:00:00,19.00,0.02,0.03,0.01,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2007,9/4/2007 0:00:00,39.00,0.05,0.09,0.02,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2008,8/19/2008 0:00:00,22.00,0.03,0.02,7.0571661926806e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2009,7/28/2009 0:00:00,22.00,0.03,0.03,9.8030548542738e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2010,6/14/2010 0:00:00,10.00,0.01,0.01,5.74182672426105e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2011,5/19/2011 0:00:00,7.00,9.72222257405519e-03,0.01,3.81513754837215e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2012,6/25/2012 0:00:00,24.00,0.03,0.03,9.40126832574606e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2013,5/31/2013 0:00:00,28.00,0.03,0.02,7.49110942706466e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2014,5/29/2014 0:00:00,29.00,0.04,0.07,0.02,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2015,5/27/2015 0:00:00,41.00,0.05,0.05,0.01,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2016,6/22/2016 0:00:00,15.00,0.02,0.02,6.84268865734339e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2017,6/23/2017 0:00:00,20.00,0.02,0.03,9.69512853771448e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2018,5/9/2018 0:00:00,23.00,0.03,0.04,0.01,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9010.00,"Crassedoma giganteum","rock scallop",2019,5/29/2019 0:00:00,29.00,0.04,0.05,0.01,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1983,8/8/1983 0:00:00,0.00,0.00,0.00,0.00,10,400.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1984,8/13/1984 0:00:00,6.00,0.01,0.03,0.01,10,400.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1985,6/10/1985 0:00:00,9.00,0.01,0.01,2.99058575183153e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1986,8/25/1986 0:00:00,4.00,5.55555569007993e-03,0.01,4.27058944478631e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1987,7/13/1987 0:00:00,11.00,0.01,0.01,5.60270389541984e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1988,9/1/1988 0:00:00,8.00,0.01,0.01,4.27058944478631e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1989,6/22/1989 0:00:00,17.00,0.02,0.03,8.8139995932579e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1990,8/21/1990 0:00:00,14.00,0.01,0.02,7.6302750967443e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1991,8/29/1991 0:00:00,10.00,0.01,0.01,4.95490338653326e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1992,8/20/1992 0:00:00,11.00,0.01,0.02,7.52614205703139e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1993,8/26/1993 0:00:00,4.00,5.55555569007993e-03,0.01,3.13375587575138e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1994,8/11/1994 0:00:00,6.00,8.33333376795053e-03,0.01,4.81125246733427e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1995,6/19/1995 0:00:00,17.00,0.02,0.02,8.5719209164381e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1996,8/5/1996 0:00:00,4.00,5.55555569007993e-03,0.01,3.13375587575138e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1997,8/18/1997 0:00:00,5.00,6.94444449618459e-03,0.01,3.21660074405372e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1998,7/20/1998 0:00:00,60.00,0.08,0.04,0.01,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",1999,8/2/1999 0:00:00,5.00,6.94444449618459e-03,0.01,3.21660074405372e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2000,6/12/2000 0:00:00,10.00,0.01,0.02,7.0571661926806e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2001,8/13/2001 0:00:00,6.00,8.33333376795053e-03,0.01,4.35194140300155e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2002,6/17/2002 0:00:00,22.00,0.03,0.04,0.01,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2003,7/21/2003 0:00:00,5.00,6.94444449618459e-03,0.01,5.60270389541984e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2004,8/9/2004 0:00:00,12.00,0.01,0.02,6.15457445383072e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2005,6/27/2005 0:00:00,5.00,6.94444449618459e-03,0.01,5.60270389541984e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2006,8/3/2006 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2007,9/4/2007 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2008,8/19/2008 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2009,7/28/2009 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2010,6/14/2010 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2011,5/19/2011 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2012,6/25/2012 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2013,5/31/2013 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2014,5/29/2014 0:00:00,6.00,8.33333376795053e-03,0.01,3.24374553747475e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2015,5/27/2015 0:00:00,9.00,0.01,0.01,4.64433711022139e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2016,6/22/2016 0:00:00,8.00,0.01,0.01,5.16289100050926e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2017,6/23/2017 0:00:00,4.00,5.55555569007993e-03,8.20609927177429e-03,2.36889673396945e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2018,5/9/2018 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9011.00,"Aplysia californica","California brown sea hare",2019,5/29/2019 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9012.00,"Haliotis assimilis","threaded abalone",2011,5/19/2011 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9012.00,"Haliotis assimilis","threaded abalone",2012,6/25/2012 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9012.00,"Haliotis assimilis","threaded abalone",2013,5/31/2013 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9012.00,"Haliotis assimilis","threaded abalone",2014,5/29/2014 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9012.00,"Haliotis assimilis","threaded abalone",2015,5/27/2015 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9012.00,"Haliotis assimilis","threaded abalone",2016,6/22/2016 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9012.00,"Haliotis assimilis","threaded abalone",2017,6/23/2017 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9013.00,"Haliotis sorenseni","white abalone",2012,6/25/2012 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9013.00,"Haliotis sorenseni","white abalone",2013,5/31/2013 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9013.00,"Haliotis sorenseni","white abalone",2014,5/29/2014 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9013.00,"Haliotis sorenseni","white abalone",2015,5/27/2015 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9013.00,"Haliotis sorenseni","white abalone",2016,6/22/2016 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9013.00,"Haliotis sorenseni","white abalone",2017,6/23/2017 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9015.00,"Cryptochiton stelleri","gumboot chiton",2012,6/25/2012 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9015.00,"Cryptochiton stelleri","gumboot chiton",2013,5/31/2013 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9015.00,"Cryptochiton stelleri","gumboot chiton",2014,5/29/2014 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9015.00,"Cryptochiton stelleri","gumboot chiton",2015,5/27/2015 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9015.00,"Cryptochiton stelleri","gumboot chiton",2016,6/22/2016 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",9015.00,"Cryptochiton stelleri","gumboot chiton",2017,6/23/2017 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11002.00,"Pisaster giganteus","giant-spined sea star",2014,5/29/2014 0:00:00,2.00,2.77777784503996e-03,6.4874910749495e-03,1.87277735676616e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11002.00,"Pisaster giganteus","giant-spined sea star",2015,5/27/2015 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11002.00,"Pisaster giganteus","giant-spined sea star",2016,6/22/2016 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11002.00,"Pisaster giganteus","giant-spined sea star",2017,6/23/2017 0:00:00,4.00,5.55555569007993e-03,0.01,4.27058944478631e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11002.00,"Pisaster giganteus","giant-spined sea star",2018,5/9/2018 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11002.00,"Pisaster giganteus","giant-spined sea star",2019,5/29/2019 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1983,8/8/1983 0:00:00,0.00,0.00,0.00,0.00,10,400.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1984,8/13/1984 0:00:00,0.00,0.00,0.00,0.00,10,400.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1985,6/10/1985 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1986,8/25/1986 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1987,7/13/1987 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1988,9/1/1988 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1989,6/22/1989 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1990,8/21/1990 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1991,8/29/1991 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1992,8/20/1992 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1993,8/26/1993 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1994,8/11/1994 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1995,6/19/1995 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1996,8/5/1996 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1997,8/18/1997 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1998,7/20/1998 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",1999,8/2/1999 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2000,6/12/2000 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2001,8/13/2001 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2002,6/17/2002 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2003,7/21/2003 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2004,8/9/2004 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2005,6/27/2005 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2006,8/3/2006 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2007,9/4/2007 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2008,8/19/2008 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2009,7/28/2009 0:00:00,1.00,1.38888892251998e-03,4.81125246733427e-03,1.38888892251998e-03,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2010,6/14/2010 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2011,5/19/2011 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2012,6/25/2012 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2013,5/31/2013 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2014,5/29/2014 0:00:00,0.00,0.00,0.00,0.00,12,720.00
12,"AN","Anacapa Island","CC","Cathedral Cove",11003.00,"Pycnopodia helianthoides","sunflower star",2015,5/27/2015 0:00:00,0.00,0.00,0.00,0.00,12,720.00
